t,st,rps_all,rps_solar,rps_wind
2030,VA,0.21397514189084763,0.0,0.0
2031,VA,0.2359686087215461,0.0,0.0
2032,VA,0.25839393513336745,0.0,0.0
2033,VA,0.27654741125897286,0.0,0.0
2034,VA,0.2950643878418174,0.0,0.0
2035,VA,0.3185081556615406,0.0,0.0
2036,VA,0.34674789958786517,0.0,0.0
2037,VA,0.3677305279768864,0.0,0.0
2038,VA,0.39245165988173564,0.0,0.0
2039,VA,0.4172985246385564,0.0,0.0
2040,VA,0.4421624806877866,0.0,0.0
2041,VA,0.4662017999264735,0.0,0.0
2042,VA,0.49030536238768996,0.0,0.0
2043,VA,0.514424211803337,0.0,0.0
2044,VA,0.5385880380842012,0.0,0.0
2045,VA,0.5677981347630788,0.0,0.0
2046,VA,0.5732126606085391,0.0,0.0
2047,VA,0.578489282416637,0.0,0.0
2048,VA,0.5836267007536858,0.0,0.0
2049,VA,0.5885983309415219,0.0,0.0
2050,VA,0.5935019604235425,0.0,0.0
2010,VT,0.0,0.0,0.0
2011,VT,0.0,0.0,0.0
2012,VT,0.0,0.0,0.0
2013,VT,0.0,0.0,0.0
2014,VT,0.0,0.0,0.0
2015,VT,0.0,0.0,0.0
2016,VT,0.0,0.0,0.0
2017,VT,0.5500000000000002,0.0,0.0
2018,VT,0.55,0.0,0.0
2019,VT,0.55,0.0,0.0
2020,VT,0.5900000000000001,0.0,0.0
2021,VT,0.5900000000000001,0.0,0.0
2022,VT,0.5900000000000001,0.0,0.0
2023,VT,0.6300000000000001,0.0,0.0
2024,VT,0.6300000000000001,0.0,0.0
2025,VT,0.6300000000000001,0.0,0.0
2026,VT,0.6700000000000003,0.0,0.0
2027,VT,0.7100000000000003,0.0,0.0
2028,VT,0.7500000000000001,0.0,0.0
2029,VT,0.7900000000000003,0.0,0.0
2030,VT,0.9898363366792606,0.0,0.0
2031,VT,0.9922277868723758,0.0,0.0
2032,VT,0.9946192370654908,0.0,0.0
2033,VT,0.9970106872586061,0.0,0.0
2034,VT,0.9994021374517214,0.0,0.0
2035,VT,1.0,0.0,0.0
2036,VT,1.0,0.0,0.0
2037,VT,1.0,0.0,0.0
2038,VT,1.0,0.0,0.0
2039,VT,1.0,0.0,0.0
2040,VT,1.0,0.0,0.0
2041,VT,1.0,0.0,0.0
2042,VT,1.0,0.0,0.0
2043,VT,1.0,0.0,0.0
2044,VT,1.0,0.0,0.0
2045,VT,1.0,0.0,0.0
2046,VT,1.0,0.0,0.0
2047,VT,1.0,0.0,0.0
2048,VT,1.0,0.0,0.0
2049,VT,1.0,0.0,0.0
2050,VT,1.0,0.0,0.0
2010,WA,0.0,0.0,0.0
2011,WA,0.0,0.0,0.0
2012,WA,0.02404629506759907,0.0,0.0
2013,WA,0.02379725676572472,0.0,0.0
2014,WA,0.024032808826163665,0.0,0.0
2015,WA,0.024398893992230705,0.0,0.0
2016,WA,0.07404772513203363,0.0,0.0
2017,WA,0.07162421163904373,0.0,0.0
2018,WA,0.07454606502033795,0.0,0.0
2019,WA,0.07423667387355753,0.0,0.0
2020,WA,0.1284886411136468,0.0,0.0
2021,WA,0.12683690076839,0.0,0.0
2022,WA,0.12571435287054947,0.0,0.0
2023,WA,0.1319502774020865,0.0,0.0
2024,WA,0.13188105624864768,0.0,0.0
2025,WA,0.12933949411219542,0.0,0.0
2026,WA,0.12681074389302327,0.0,0.0
2027,WA,0.13295365350366425,0.0,0.0
2028,WA,0.13073140360902102,0.0,0.0
2029,WA,0.127893275354455,0.0,0.0
2030,WA,0.12780431100190945,0.0,0.0
2031,WA,0.12734605055954862,0.0,0.0
2032,WA,0.1268097414730748,0.0,0.0
2033,WA,0.12663919087032935,0.0,0.0
2034,WA,0.12603869003261564,0.0,0.0
2035,WA,0.12635697494102938,0.0,0.0
2036,WA,0.12668672325670752,0.0,0.0
2037,WA,0.1269416436456402,0.0,0.0
2038,WA,0.12834577076405862,0.0,0.0
2039,WA,0.12802690147377863,0.0,0.0
2040,WA,0.12780121916476628,0.0,0.0
2041,WA,0.1281647613981608,0.0,0.0
2042,WA,0.12853093199711912,0.0,0.0
2043,WA,0.12883565596151822,0.0,0.0
2044,WA,0.12902518556394935,0.0,0.0
2045,WA,0.1291271710259895,0.0,0.0
2046,WA,0.129170256242514,0.0,0.0
2047,WA,0.12932293274210682,0.0,0.0
2048,WA,0.12950969699951967,0.0,0.0
2049,WA,0.12968405783424553,0.0,0.0
2050,WA,0.1297697742352378,0.0,0.0
2010,WI,0.060422476783616216,0.0,0.0
2011,WI,0.05980347848357236,0.0,0.0
2012,WI,0.059183438440722755,0.0,0.0
2013,WI,0.05991748796559646,0.0,0.0
2014,WI,0.05935863706152205,0.0,0.0
2015,WI,0.10050556307352303,0.0,0.0
2016,WI,0.09895220607196913,0.0,0.0
2017,WI,0.10033419588156683,0.0,0.0
2018,WI,0.0974895629205181,0.0,0.0
2019,WI,0.10111537640369074,0.0,0.0
2020,WI,0.10338840724809528,0.0,0.0
2021,WI,0.09964789542692282,0.0,0.0
2022,WI,0.09827933327452386,0.0,0.0
2023,WI,0.10051169073772005,0.0,0.0
2024,WI,0.10146098370560527,0.0,0.0
2025,WI,0.09819069161292221,0.0,0.0
2026,WI,0.09621160481986546,0.0,0.0
2027,WI,0.09921272872468319,0.0,0.0
2028,WI,0.10008748958611977,0.0,0.0
2029,WI,0.10021697427907006,0.0,0.0
2030,WI,0.09952536294499947,0.0,0.0
2031,WI,0.09941410755758683,0.0,0.0
2032,WI,0.09899876239713522,0.0,0.0
2033,WI,0.09862048479258714,0.0,0.0
2034,WI,0.09792079747747225,0.0,0.0
2035,WI,0.09740726109805561,0.0,0.0
2036,WI,0.09707543093747119,0.0,0.0
2037,WI,0.09698228506259791,0.0,0.0
2038,WI,0.09725451053902463,0.0,0.0
2039,WI,0.09733924484304773,0.0,0.0
2040,WI,0.0976312019337287,0.0,0.0
2041,WI,0.09784721381460813,0.0,0.0
2042,WI,0.09808907514389212,0.0,0.0
2043,WI,0.09829902265068631,0.0,0.0
2044,WI,0.09858562459313179,0.0,0.0
2045,WI,0.09872224980365346,0.0,0.0
2046,WI,0.09871360944988097,0.0,0.0
2047,WI,0.09874818824405734,0.0,0.0
2048,WI,0.09884185289247548,0.0,0.0
2049,WI,0.09899864897456082,0.0,0.0
2050,WI,0.09906420421529993,0.0,0.0
2010,voluntary,0.009721528709032754,0.0,0.0
2011,voluntary,0.01171252380460157,0.0,0.0
2012,voluntary,0.01435009654609322,0.0,0.0
2013,voluntary,0.0169155985757543,0.0,0.0
2014,voluntary,0.01812415488088928,0.0,0.0
2015,voluntary,0.020820831765098035,0.0,0.0
2016,voluntary,0.02312715629627901,0.0,0.0
2017,voluntary,0.02716713955372282,0.0,0.0
2018,voluntary,0.03247538337384769,0.0,0.0
2019,voluntary,0.03878409329591421,0.0,0.0
2020,voluntary,0.04860968231237295,0.0,0.0
2021,voluntary,0.05736876962301333,0.0,0.0
2022,voluntary,0.06327000496064414,0.0,0.0
2023,voluntary,0.07044608449815837,0.0,0.0
2024,voluntary,0.07957952269389774,0.0,0.0
2025,voluntary,0.08078807899903273,0.0,0.0
2026,voluntary,0.0819966353041677,0.0,0.0
2027,voluntary,0.08320519160930269,0.0,0.0
2028,voluntary,0.08441374791443768,0.0,0.0
2029,voluntary,0.08562230421957266,0.0,0.0
2030,voluntary,0.08683086052470765,0.0,0.0
2031,voluntary,0.08803941682984262,0.0,0.0
2032,voluntary,0.0892479731349776,0.0,0.0
2033,voluntary,0.09045652944011259,0.0,0.0
2034,voluntary,0.09166508574524757,0.0,0.0
2035,voluntary,0.09287364205038255,0.0,0.0
2036,voluntary,0.09408219835551754,0.0,0.0
2037,voluntary,0.09529075466065252,0.0,0.0
2038,voluntary,0.09649931096578751,0.0,0.0
2039,voluntary,0.09770786727092248,0.0,0.0
2040,voluntary,0.09891642357605747,0.0,0.0
2041,voluntary,0.10012497988119246,0.0,0.0
2042,voluntary,0.10133353618632743,0.0,0.0
2043,voluntary,0.10254209249146241,0.0,0.0
2044,voluntary,0.1037506487965974,0.0,0.0
2045,voluntary,0.10495920510173239,0.0,0.0
2046,voluntary,0.10616776140686737,0.0,0.0
2047,voluntary,0.10737631771200234,0.0,0.0
2048,voluntary,0.10858487401713733,0.0,0.0
2049,voluntary,0.10979343032227232,0.0,0.0
2050,voluntary,0.11100198662740729,0.0,0.0
