t,st,rps_all,rps_solar,rps_wind
2043,VA,0.5144592920316253,0.0,0.0
2044,VA,0.5385880380842012,0.0,0.0
2045,VA,0.5677981347630788,0.0,0.0
2046,VA,0.5732126606085391,0.0,0.0
2047,VA,0.578489282416637,0.0,0.0
2048,VA,0.5836267007536858,0.0,0.0
2049,VA,0.5885983309415219,0.0,0.0
2050,VA,0.5935019604235425,0.0,0.0
2010,VT,0.0,0.0,0.0
2011,VT,0.0,0.0,0.0
2012,VT,0.0,0.0,0.0
2013,VT,0.0,0.0,0.0
2014,VT,0.0,0.0,0.0
2015,VT,0.0,0.0,0.0
2016,VT,0.0,0.0,0.0
2017,VT,0.5500000000000002,0.0,0.0
2018,VT,0.55,0.0,0.0
2019,VT,0.55,0.0,0.0
2020,VT,0.5900000000000001,0.0,0.0
2021,VT,0.5900000000000001,0.0,0.0
2022,VT,0.5900000000000001,0.0,0.0
2023,VT,0.6300000000000001,0.0,0.0
2024,VT,0.6500000000000001,0.0,0.0
2025,VT,0.6700000000000002,0.0,0.0
2026,VT,0.6900000000000003,0.0,0.0
2027,VT,0.7100000000000003,0.0,0.0
2028,VT,0.7500000000000002,0.0,0.0
2029,VT,0.7900000000000003,0.0,0.0
2030,VT,0.9898363366792606,0.0,0.0
2031,VT,0.9922277868723758,0.0,0.0
2032,VT,0.9946192370654908,0.0,0.0
2033,VT,0.997010687258606,0.0,0.0
2034,VT,0.9994021374517214,0.0,0.0
2035,VT,1.0,0.0,0.0
2036,VT,1.0,0.0,0.0
2037,VT,1.0,0.0,0.0
2038,VT,1.0,0.0,0.0
2039,VT,1.0,0.0,0.0
2040,VT,1.0,0.0,0.0
2041,VT,1.0,0.0,0.0
2042,VT,1.0,0.0,0.0
2043,VT,1.0,0.0,0.0
2044,VT,1.0,0.0,0.0
2045,VT,1.0,0.0,0.0
2046,VT,1.0,0.0,0.0
2047,VT,1.0,0.0,0.0
2048,VT,1.0,0.0,0.0
2049,VT,1.0,0.0,0.0
2050,VT,1.0,0.0,0.0
2010,WA,0.0,0.0,0.0
2011,WA,0.0,0.0,0.0
2012,WA,0.024046295067599,0.0,0.0
2013,WA,0.0237972567657247,0.0,0.0
2014,WA,0.0240328088261636,0.0,0.0
2015,WA,0.0243988939922307,0.0,0.0
2016,WA,0.0740477251320336,0.0,0.0
2017,WA,0.0716242116390437,0.0,0.0
2018,WA,0.0745460650203379,0.0,0.0
2019,WA,0.0742366738735575,0.0,0.0
2020,WA,0.1284886411136468,0.0,0.0
2021,WA,0.12683690076839,0.0,0.0
2022,WA,0.1257143528705494,0.0,0.0
2023,WA,0.1319502774020865,0.0,0.0
2024,WA,0.1318810562486476,0.0,0.0
2025,WA,0.1317887586489866,0.0,0.0
2026,WA,0.13170799927243665,0.0,0.0
2027,WA,0.1329536535036642,0.0,0.0
2028,WA,0.13154648051933676,0.0,0.0
2029,WA,0.1314657211427868,0.0,0.0
2030,WA,0.13138496176623685,0.0,0.0
2031,WA,0.1313042023896869,0.0,0.0
2032,WA,0.13122344301313693,0.0,0.0
2033,WA,0.131142683636587,0.0,0.0
2034,WA,0.13106192426003704,0.0,0.0
2035,WA,0.13098116488348707,0.0,0.0
2036,WA,0.13090040550693713,0.0,0.0
2037,WA,0.13081964613038718,0.0,0.0
2038,WA,0.13073888675383724,0.0,0.0
2039,WA,0.13065812737728727,0.0,0.0
2040,WA,0.13057736800073733,0.0,0.0
2041,WA,0.13049660862418738,0.0,0.0
2042,WA,0.1304158492476374,0.0,0.0
2043,WA,0.13033508987108747,0.0,0.0
2044,WA,0.13025433049453752,0.0,0.0
2045,WA,0.13017357111798755,0.0,0.0
2046,WA,0.1300928117414376,0.0,0.0
2047,WA,0.13001205236488766,0.0,0.0
2048,WA,0.12993129298833772,0.0,0.0
2049,WA,0.12985053361178775,0.0,0.0
2050,WA,0.1297697742352378,0.0,0.0
2010,WI,0.0604224767836162,0.0,0.0
2011,WI,0.0598034784835723,0.0,0.0
2012,WI,0.0591834384407227,0.0,0.0
2013,WI,0.0599174879655964,0.0,0.0
2014,WI,0.059358637061522,0.0,0.0
2015,WI,0.100505563073523,0.0,0.0
2016,WI,0.0989522060719691,0.0,0.0
2017,WI,0.1003341958815668,0.0,0.0
2018,WI,0.0974895629205181,0.0,0.0
2019,WI,0.1011153764036907,0.0,0.0
2020,WI,0.1033884072480952,0.0,0.0
2021,WI,0.0996478954269228,0.0,0.0
2022,WI,0.0982793332745238,0.0,0.0
2023,WI,0.10051169073772,0.0,0.0
2024,WI,0.1014609837056052,0.0,0.0
2025,WI,0.10040446951383702,0.0,0.0
2026,WI,0.10035085890189555,0.0,0.0
2027,WI,0.10029724828995405,0.0,0.0
2028,WI,0.10024363767801257,0.0,0.0
2029,WI,0.10021697427907,0.0,0.0
2030,WI,0.1001364164541296,0.0,0.0
2031,WI,0.10008280584218812,0.0,0.0
2032,WI,0.10002919523024663,0.0,0.0
2033,WI,0.09997558461830515,0.0,0.0
2034,WI,0.09992197400636367,0.0,0.0
2035,WI,0.09986836339442218,0.0,0.0
2036,WI,0.0998147527824807,0.0,0.0
2037,WI,0.0997611421705392,0.0,0.0
2038,WI,0.09970753155859773,0.0,0.0
2039,WI,0.09965392094665623,0.0,0.0
2040,WI,0.09960031033471475,0.0,0.0
2041,WI,0.09954669972277327,0.0,0.0
2042,WI,0.09949308911083178,0.0,0.0
2043,WI,0.0994394784988903,0.0,0.0
2044,WI,0.09938586788694881,0.0,0.0
2045,WI,0.09933225727500733,0.0,0.0
2046,WI,0.09927864666306585,0.0,0.0
2047,WI,0.09922503605112436,0.0,0.0
2048,WI,0.09917142543918288,0.0,0.0
2049,WI,0.09911781482724139,0.0,0.0
2050,WI,0.0990642042152999,0.0,0.0
2010,voluntary,0.0097215287090327,0.0,0.0
2011,voluntary,0.0117125238046015,0.0,0.0
2012,voluntary,0.0143500965460932,0.0,0.0
2013,voluntary,0.0169155985757543,0.0,0.0
2014,voluntary,0.0181241548808892,0.0,0.0
2015,voluntary,0.020820831765098,0.0,0.0
2016,voluntary,0.023127156296279,0.0,0.0
2017,voluntary,0.0271671395537228,0.0,0.0
2018,voluntary,0.0324753833738476,0.0,0.0
2019,voluntary,0.0387840932959142,0.0,0.0
2020,voluntary,0.0486096823123729,0.0,0.0
2021,voluntary,0.0573687696230133,0.0,0.0
2022,voluntary,0.0632700049606441,0.0,0.0
2023,voluntary,0.0704460844981583,0.0,0.0
2024,voluntary,0.0795795226938977,0.0,0.0
2025,voluntary,0.0807880789990327,0.0,0.0
2026,voluntary,0.0819966353041677,0.0,0.0
2027,voluntary,0.0832051916093026,0.0,0.0
2028,voluntary,0.0844137479144376,0.0,0.0
2029,voluntary,0.0856223042195726,0.0,0.0
2030,voluntary,0.0868308605247076,0.0,0.0
2031,voluntary,0.0880394168298426,0.0,0.0
2032,voluntary,0.0892479731349776,0.0,0.0
2033,voluntary,0.0904565294401125,0.0,0.0
2034,voluntary,0.0916650857452475,0.0,0.0
2035,voluntary,0.0928736420503825,0.0,0.0
2036,voluntary,0.0940821983555175,0.0,0.0
2037,voluntary,0.0952907546606525,0.0,0.0
2038,voluntary,0.0964993109657875,0.0,0.0
2039,voluntary,0.0977078672709224,0.0,0.0
2040,voluntary,0.0989164235760574,0.0,0.0
2041,voluntary,0.1001249798811924,0.0,0.0
2042,voluntary,0.1013335361863274,0.0,0.0
2043,voluntary,0.1025420924914624,0.0,0.0
2044,voluntary,0.1037506487965974,0.0,0.0
2045,voluntary,0.1049592051017323,0.0,0.0
2046,voluntary,0.1061677614068673,0.0,0.0
2047,voluntary,0.1073763177120023,0.0,0.0
2048,voluntary,0.1085848740171373,0.0,0.0
2049,voluntary,0.1097934303222723,0.0,0.0
2050,voluntary,0.1110019866274072,0.0,0.0
